ID,response_text
example_1070,ah so you will do better this time around for sure. good luck!
example_1071,Awesome. What did you order?
example_1072,Oh no_comma_ I hope it passes soon!
example_1073,That is so nice you met him there! That is such a cool story and if you like games I hope you have fun playing.
example_1074,I'm sorry to hear that. Do you have a lot of siblings?
example_1075,That sounds rough! Glad you're okay though.
example_1076,I hope you are correct. You sound like an ambitious young man and with hard work you can achieve anything. Good luck to you.
example_1077,I think we all miss those days of no worries.  The good old days...
example_1078,That's awesome. You should take lessons from him!
example_1079,Oh I see_comma_ Just try your best and don't worry too much about the nervousness.  If you're still feeling anxious just take some deep breaths before you start.
example_1080,I agree. And at least it won't be their fault either.
example_1081,I have never been there but it looks like it's really interesting.
example_1082,Oh my goodness_comma_ I'm sure he knows you wanted it so badly and is trying to make up for not being able to give it to you. Don't feel bad about it. It's just a car after all!
example_1083,That's true.. But sometimes_comma_ you have to invest in your future
example_1084,Oh wow. That is crazy!
example_1085,I think you should get a newer one.
example_1086,You should practice in front of a mirror_comma_ that might help you get used to it.
example_1087,I hope you will never have to do it again!
example_1088,Haha. That is pretty funny.  People can be annoying sometimes
example_1089,What a nice guy!
example_1090,I'm sure you were. You must have had to endure so much. I appreciate what you do.
example_1091,What kind of car is it?
example_1092,Is it a habit?
example_1093,ahh i see. I don't smoke so i can't relate
example_1094,I'm glad to hear that.  I hope your family was able to recover fully.
example_1095,The shower has a drain that is only for water. But I use it as well.
example_1096,Congratulations! How exciting_comma_ you must be thrilled.
example_1097,That's awesome!  They have some awesome new roller coasters out now that can do double flips and things like that!
example_1098,i'm sure you felt special and loved_comma_ it's a big milestone in life!
example_1099,Wow! I'm glad it all turned out okay.
example_1100,They should be able to verify your account. Is there anything else you can do about it?
example_1101,That is true_comma_ i can only hope it changes tomorrow
example_1102,That is scary! Did you figure out what happened?
example_1103,i know exactly how you feel! i hate giving presentations_comma_ even just to my family..
example_1104,Oh my goodness_comma_ I can't imagine how hard this must be for you.
example_1105,thats great_comma_ i hope so too!
example_1106,im sure you will need it one day_comma_ and thats good to have that kind of skill
example_1107,That sounds like a fun job.
example_1108,That's cool.  I have never seen one before.
example_1109,Yes you will do it!  You got this!
example_1110,Yum.  That's what I had yesterday morning.
example_1111,I know right? But hopefully we won't need it and will be able to put more money away for the future!
example_1112,That is great!  It's always good to look back on our past experiences and realize that we can learn and grow from them.  Congratulations again!!!
example_1113,That sounds so fun! I am sure you are going to have an amazing time.
example_1114,I am so happy for you! I hope you will take good care of it!
example_1115,I'm sorry_comma_ maybe next year!
example_1116,What did you watch?
example_1117,That is good!  My sister used to watch my dogs when we went on vacation.  She loved it - she's an animal lover like you are.
example_1118,That's so cool! I've always wanted one of those breeds.
example_1119,That is too bad. Hopefully she will be home soon!
example_1120,That is awesome. What was the book?
example_1121,How many years of dating?
example_1122,That sounds like a nightmare!  Did he back down or did you end up getting in trouble?
