id,model_response
1551,"That must have been mortifying for you. Feeling embarrassed, humiliated, and maybe even a little scared by being discovered - I'm so sorry that happened to you."
1552,"That sounds really disappointing, especially since you had your whole adventure planned out. It can be tough to deal with disappointment when something we're looking forward to falls through. How did you feel about flying home early instead of finishing the trip?"
1553,"That can't be easy. Approach the conversation with empathy, and try to prioritize her feelings & safety above all."
1554,"That's really scary. The Ring's creepy atmosphere can be super unsettling, making it hard to relax at night. Would you like some suggestions on how to calm your nerves or is there anything I can do to help?"
1555,"It can be a shock, but thankfully you're safe now & your body recovered"
1556,"That's a lot of weight on your shoulders, taking not just for yourself but also feeling like you might be lucky elsewhere. Can I help you process those feelings about the guilt?"
1557,"That must've been incredibly frightening and traumatic. Are you safe now, and do you want to talk about how you're feeling?"
1558,"It sounds like you're on a streak! That's amazing progress, and it's great that you've found something simple yet effective to help you break the habit. Keep celebrating those small wins!"
1560,What an unexpected surprise! It's amazing how sometimes life can bring us joyful moments beyond what we planned. How wonderful that you got to share it with your girlfriend!
1561,"It can be tough to speak up when you're introverted. Would it help to talk about it later with someone you trust, like a friend or family member?"
1562,"It's frustrating when mistakes happen, especially when you're already having a bad experience. Your frustration is valid, and it's okay to feel angry about that inconvenience. Would you like to talk more about what's bothering you?"
